               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.074577,            0.027104,            0.048063,             0.43424,             0.56782,              0.4851,             0.23726,            0.047764,            0.010497,            0.033494,            0.070227,           0.0033081,           0.0033081
                   1,            0.048779,            0.019072,            0.032757,             0.58394,             0.74635,             0.71747,             0.41025,            0.044204,           0.0084022,            0.019852,             0.03694,           0.0033539,           0.0033539
